NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_7_2_real 2024-09-25 16-50-27.nano,
Operator Name,,
Time Captured,16:50:27  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_7_2_real 2024-09-25 16-50-35,1000x_L_7_2_real 2024-09-25 16-52-10,1000x_L_7_2_real 2024-09-25 16-53-51,1000x_L_7_2_real 2024-09-25 16-55-35,1000x_L_7_2_real 2024-09-25 16-57-17,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.581,21.623,21.632,21.613,21.620,
Viscosity/cP,0.962504,0.961538,0.961332,0.961768,0.961607,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,12,11,11,11,11,
Slider Shutter,1200,890,890,890,890,
Slider Gain,146,146,146,146,146,
Shutter/ms,30.000000,22.250000,22.250000,22.250000,22.250000,
Camera Histogram Upper Limit,11529,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,2,2,2,2,2,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,10.4643,10.3863,10.1920,10.5638,10.4327,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
330.5,0,0,0,0,175507833,35101567,35101567,
331.5,0,0,0,0,166350727,33270145,33270145,
332.5,0,0,0,0,157016322,31403264,31403264,
333.5,0,0,0,0,147628324,29525665,29525665,
334.5,0,0,0,0,138297787,27659557,27659557,
335.5,0,0,0,0,129121893,25824379,25824379,
336.5,0,0,0,0,120183359,24036672,24036672,
337.5,0,0,0,0,111550403,22310081,22310081,
338.5,0,0,0,0,103277166,20655433,20655433,
339.5,0,0,0,0,95404519,19080904,19080904,
340.5,0,0,0,0,87961135,17592227,17592227,
341.5,0,0,0,0,80964755,16192951,16192951,
342.5,0,0,0,0,74423557,14884711,14884711,
343.5,0,0,0,0,68337559,13667512,13667512,
344.5,0,0,0,0,62700004,12540001,12540001,
345.5,0,0,0,0,57498673,11499735,11499735,
346.5,0,0,0,0,52717101,10543420,10543420,
347.5,0,0,0,0,48335678,9667136,9667136,
348.5,0,0,0,0,44332604,8866521,8866521,
349.5,0,0,0,0,40684727,8136945,8136945,
350.5,0,0,0,0,37368231,7473646,7473646,
351.5,0,0,0,0,34359210,6871842,6871842,
352.5,0,0,0,0,31634119,6326824,6326824,
353.5,0,0,0,0,29170126,5834025,5834025,
354.5,0,0,0,0,26945370,5389074,5389074,
355.5,0,0,0,0,24939144,4987829,4987829,
356.5,0,0,0,0,23132016,4626403,4626403,
357.5,0,0,0,0,21505886,4301177,4301177,
358.5,0,0,0,0,20044017,4008803,4008803,
359.5,0,0,0,0,18731018,3746204,3746204,
360.5,0,0,0,0,17552811,3510562,3510562,
361.5,0,0,0,0,16496576,3299315,3299315,
362.5,0,0,0,0,15550688,3110138,3110138,
363.5,0,0,0,0,14704637,2940927,2940927,
364.5,0,0,0,0,13948956,2789791,2789791,
365.5,0,0,0,0,13275138,2655028,2655028,
366.5,0,0,0,0,12675554,2535111,2535111,
367.5,0,0,0,0,12143382,2428676,2428676,
368.5,0,0,0,0,11672529,2334506,2334506,
369.5,0,0,0,0,11257561,2251512,2251512,
370.5,0,0,0,0,10893640,2178728,2178728,
371.5,0,0,0,0,10576461,2115292,2115292,
372.5,0,0,0,0,10302197,2060439,2060439,
373.5,0,0,0,0,10067444,2013489,2013489,
374.5,0,0,0,0,9869177,1973835,1973835,
375.5,0,0,0,0,9704701,1940940,1940940,
376.5,0,0,0,0,9571616,1914323,1914323,
377.5,0,0,0,0,9467774,1893555,1893555,
378.5,0,0,0,0,9391251,1878250,1878250,
379.5,0,0,0,0,9340306,1868061,1868061,
380.5,0,0,0,0,9313360,1862672,1862672,
381.5,0,0,0,0,9308964,1861793,1861793,
382.5,0,0,0,0,9325773,1865155,1865155,
383.5,0,0,0,0,9362522,1872504,1872504,
384.5,0,0,0,0,9418006,1883601,1883601,
385.5,0,0,0,0,9491050,1898210,1898210,
386.5,0,0,0,0,9580500,1916100,1916100,
387.5,0,0,0,0,9685191,1937038,1937038,
388.5,0,0,0,0,9803939,1960788,1960788,
389.5,0,0,0,0,9935519,1987104,1987104,
390.5,0,0,0,0,10078650,2015730,2015730,
391.5,0,0,0,0,10231980,2046396,2046396,
392.5,0,0,0,0,10394075,2078815,2078815,
393.5,0,0,0,0,10563410,2112682,2112682,
394.5,0,0,0,0,10738357,2147671,2147671,
395.5,0,0,0,0,10917182,2183436,2183436,
396.5,0,0,0,0,11098042,2219608,2219608,
397.5,0,0,0,0,11278985,2255797,2255797,
398.5,0,0,0,0,11457954,2291591,2291591,
399.5,0,0,0,0,11632794,2326559,2326559,
400.5,0,0,0,0,11801263,2360253,2360253,
401.5,0,0,0,0,11961050,2392210,2392210,
402.5,0,0,0,0,12109790,2421958,2421958,
403.5,0,0,0,0,12245090,2449018,2449018,
404.5,0,0,0,0,12364556,2472911,2472911,
405.5,0,0,0,0,12465821,2493164,2493164,
406.5,0,0,0,0,12546582,2509316,2509316,
407.5,0,0,0,0,12604631,2520926,2520926,
408.5,0,0,0,0,12637896,2527579,2527579,
409.5,0,0,0,0,12644480,2528896,2528896,
410.5,0,0,0,0,12622693,2524539,2524539,
411.5,0,0,0,0,12571096,2514219,2514219,
412.5,0,0,0,0,12488532,2497706,2497706,
413.5,0,0,0,0,12374157,2474831,2474831,
414.5,0,0,0,0,12227471,2445494,2445494,
415.5,0,0,0,0,12048333,2409667,2409667,
416.5,0,0,0,0,11836983,2367397,2367397,
417.5,0,0,0,0,11594048,2318810,2318810,
418.5,0,0,0,0,11320542,2264108,2264108,
419.5,0,0,0,0,11017858,2203572,2203572,
420.5,0,0,0,0,10687756,2137551,2137551,
421.5,0,0,0,0,10332338,2066468,2066468,
422.5,0,0,0,0,9954017,1990803,1990803,
423.5,0,0,0,0,9555479,1911096,1911096,
424.5,0,0,0,0,9139643,1827929,1827929,
425.5,0,0,0,0,8709604,1741921,1741921,
426.5,0,0,0,0,8268591,1653718,1653718,
427.5,0,0,0,0,7819905,1563981,1563981,
428.5,0,0,0,0,7366864,1473373,1473373,
429.5,0,0,0,0,6912750,1382550,1382550,
430.5,0,0,0,0,6460757,1292151,1292151,
431.5,0,0,0,0,6013937,1202787,1202787,
432.5,0,0,0,0,5575158,1115032,1115032,
433.5,0,0,0,0,5147063,1029413,1029413,
434.5,0,0,0,0,4732038,946408,946408,
435.5,0,0,0,0,4332185,866437,866437,
436.5,0,0,0,0,3949305,789861,789861,
437.5,0,0,0,0,3584885,716977,716977,
438.5,0,0,0,0,3240093,648019,648019,
439.5,0,0,0,0,2915785,583157,583157,
440.5,0,0,0,0,2612514,522503,522503,
441.5,0,0,0,0,2330540,466108,466108,
442.5,0,0,0,0,2069858,413972,413972,
443.5,0,0,0,0,1830217,366043,366043,
444.5,0,0,0,0,1611147,322229,322229,
445.5,0,0,0,0,1411992,282398,282398,
446.5,0,0,0,0,1231936,246387,246387,
447.5,0,0,0,0,1070035,214007,214007,
448.5,0,0,0,0,925248,185050,185050,
449.5,0,0,0,0,796462,159292,159292,
450.5,0,0,0,0,682522,136504,136504,
451.5,0,0,0,0,582252,116450,116450,
452.5,0,0,0,0,494477,98895,98895,
453.5,0,0,0,0,418045,83609,83609,
454.5,0,0,0,0,351836,70367,70367,
455.5,0,0,0,0,294781,58956,58956,
456.5,0,0,0,0,245868,49174,49174,
457.5,0,0,0,0,204150,40830,40830,
458.5,0,0,0,0,168750,33750,33750,
459.5,0,0,0,0,138863,27773,27773,
460.5,0,0,0,0,113759,22752,22752,
461.5,0,0,0,0,92777,18555,18555,
462.5,0,0,0,0,75328,15066,15066,
463.5,0,0,0,0,60889,12178,12178,
464.5,0,0,0,0,49000,9800,9800,
465.5,0,0,0,0,39258,7852,7852,
466.5,0,0,0,0,31314,6263,6263,
467.5,0,0,0,0,24868,4974,4974,
468.5,0,0,0,0,19663,3933,3933,
469.5,0,0,0,0,15479,3096,3096,
470.5,0,0,0,0,12133,2427,2427,
471.5,0,0,0,0,9469,1894,1894,
472.5,0,0,0,0,7358,1472,1472,
473.5,0,0,0,0,5693,1139,1139,
474.5,0,0,0,0,4387,877,877,
475.5,0,0,0,0,3365,673,673,
476.5,0,0,0,0,2571,514,514,
477.5,0,0,0,0,1956,391,391,
478.5,0,0,0,0,1482,296,296,
479.5,0,0,0,0,1118,224,224,
480.5,0,0,0,0,840,168,168,
481.5,0,0,0,0,628,126,126,
482.5,0,0,0,0,468,94,94,
483.5,0,0,0,0,348,70,70,
484.5,0,0,0,0,257,51,51,
485.5,0,0,0,0,189,38,38,
486.5,0,0,0,0,139,28,28,
487.5,0,0,0,0,101,20,20,
488.5,0,0,0,0,74,15,15,
489.5,0,0,0,0,53,11,11,
490.5,0,0,0,0,39,8,8,
491.5,0,0,0,0,28,6,6,
492.5,0,0,0,0,20,4,4,
493.5,0,0,0,0,14,3,3,
494.5,0,0,0,0,10,2,2,
495.5,0,0,0,0,7,1,1,
496.5,0,0,0,0,5,1,1,
497.5,0,0,0,0,4,0,0,
498.5,0,0,0,0,2,0,0,
499.5,0,0,0,0,2,0,0,
500.5,0,0,0,0,1,0,0,
501.5,0,0,0,0,0,0,0,
502.5,0,0,0,0,0,0,0,
503.5,0,0,0,0,0,0,0,
504.5,0,0,0,0,0,0,0,
505.5,0,0,0,0,0,0,0,
506.5,0,0,0,0,0,0,0,
507.5,0,0,0,0,0,0,0,
508.5,0,0,0,0,0,0,0,
509.5,0,0,0,0,0,0,0,
510.5,0,0,0,0,0,0,0,
511.5,0,0,0,0,0,0,0,
512.5,0,0,0,0,0,0,0,
513.5,0,0,0,0,0,0,0,
514.5,0,0,0,0,0,0,0,
515.5,0,0,0,0,0,0,0,
516.5,0,0,0,0,0,0,0,
517.5,0,0,0,0,0,0,0,
518.5,0,0,0,0,0,0,0,
519.5,0,0,0,0,0,0,0,
520.5,0,0,0,0,0,0,0,
521.5,0,0,0,0,0,0,0,
522.5,0,0,0,0,0,0,0,
523.5,0,0,0,0,0,0,0,
524.5,0,0,0,0,0,0,0,
525.5,0,0,0,0,0,0,0,
526.5,0,0,0,0,0,0,0,
527.5,0,0,0,0,0,0,0,
528.5,0,0,0,0,0,0,0,
529.5,0,0,0,0,0,0,0,
530.5,0,0,0,0,0,0,0,
531.5,0,0,0,0,0,0,0,
532.5,0,0,0,0,0,0,0,
533.5,0,0,0,0,0,0,0,
534.5,0,0,0,0,0,0,0,
535.5,0,0,0,0,0,0,0,
536.5,0,0,0,0,0,0,0,
537.5,0,0,0,0,0,0,0,
538.5,0,0,0,0,0,0,0,
539.5,0,0,0,0,0,0,0,
540.5,0,0,0,0,0,0,0,
541.5,0,0,0,0,0,0,0,
542.5,0,0,0,0,0,0,0,
543.5,0,0,0,0,0,0,0,
544.5,0,0,0,0,0,0,0,
545.5,0,0,0,0,0,0,0,
546.5,0,0,0,0,0,0,0,
547.5,0,0,0,0,0,0,0,
548.5,0,0,0,0,0,0,0,
549.5,0,0,0,0,0,0,0,
550.5,0,0,0,0,0,0,0,
551.5,0,0,0,0,0,0,0,
552.5,0,0,0,0,0,0,0,
553.5,0,0,0,0,0,0,0,
554.5,0,0,0,0,0,0,0,
555.5,0,0,0,0,0,0,0,
556.5,0,0,0,0,0,0,0,
557.5,0,0,0,0,0,0,0,
558.5,0,0,0,0,0,0,0,
559.5,0,0,0,0,0,0,0,
560.5,0,0,0,0,0,0,0,
561.5,0,0,0,0,0,0,0,
562.5,0,0,0,0,0,0,0,
563.5,0,0,0,0,0,0,0,
564.5,0,0,0,0,0,0,0,
565.5,0,0,0,0,0,0,0,
566.5,0,0,0,0,0,0,0,
567.5,0,0,0,0,0,0,0,
568.5,0,0,0,0,0,0,0,
569.5,0,0,0,0,0,0,0,
570.5,0,0,0,0,0,0,0,
571.5,0,0,0,0,0,0,0,
572.5,0,0,0,0,0,0,0,
573.5,0,0,0,0,0,0,0,
574.5,0,0,0,0,0,0,0,
575.5,0,0,0,0,0,0,0,
576.5,0,0,0,0,0,0,0,
577.5,0,0,0,0,0,0,0,
578.5,0,0,0,0,0,0,0,
579.5,0,0,0,0,0,0,0,
580.5,0,0,0,0,0,0,0,
581.5,0,0,0,0,0,0,0,
582.5,0,0,0,0,0,0,0,
583.5,0,0,0,0,0,0,0,
584.5,0,0,0,0,0,0,0,
585.5,0,0,0,0,0,0,0,
586.5,0,0,0,0,0,0,0,
587.5,0,0,0,0,0,0,0,
588.5,0,0,0,0,0,0,0,
589.5,0,0,0,0,0,0,0,
590.5,0,0,0,0,0,0,0,
591.5,0,0,0,0,0,0,0,
592.5,0,0,0,0,0,0,0,
593.5,0,0,0,0,0,0,0,
594.5,0,0,0,0,0,0,0,
595.5,0,0,0,0,0,0,0,
596.5,0,0,0,0,0,0,0,
597.5,0,0,0,0,0,0,0,
598.5,0,0,0,0,0,0,0,
599.5,0,0,0,0,0,0,0,
600.5,0,0,0,0,0,0,0,
601.5,0,0,0,0,0,0,0,
602.5,0,0,0,0,0,0,0,
603.5,0,0,0,0,0,0,0,
604.5,0,0,0,0,0,0,0,
605.5,0,0,0,0,0,0,0,
606.5,0,0,0,0,0,0,0,
607.5,0,0,0,0,0,0,0,
608.5,0,0,0,0,0,0,0,
609.5,0,0,0,0,0,0,0,
610.5,0,0,0,0,0,0,0,
611.5,0,0,0,0,0,0,0,
612.5,0,0,0,0,0,0,0,
613.5,0,0,0,0,0,0,0,
614.5,0,0,0,0,0,0,0,
615.5,0,0,0,0,0,0,0,
616.5,0,0,0,0,0,0,0,
617.5,0,0,0,0,0,0,0,
618.5,0,0,0,0,0,0,0,
619.5,0,0,0,0,0,0,0,
620.5,0,0,0,0,0,0,0,
621.5,0,0,0,0,0,0,0,
622.5,0,0,0,0,0,0,0,
623.5,0,0,0,0,0,0,0,
624.5,0,0,0,0,0,0,0,
625.5,0,0,0,0,0,0,0,
626.5,0,0,0,0,0,0,0,
627.5,0,0,0,0,0,0,0,
628.5,0,0,0,0,0,0,0,
629.5,0,0,0,0,0,0,0,
630.5,0,0,0,0,0,0,0,
631.5,0,0,0,0,0,0,0,
632.5,0,0,0,0,0,0,0,
633.5,0,0,0,0,0,0,0,
634.5,0,0,0,0,0,0,0,
635.5,0,0,0,0,0,0,0,
636.5,0,0,0,0,0,0,0,
637.5,0,0,0,0,0,0,0,
638.5,0,0,0,0,0,0,0,
639.5,0,0,0,0,0,0,0,
640.5,0,0,0,0,0,0,0,
641.5,0,0,0,0,0,0,0,
642.5,0,0,0,0,0,0,0,
643.5,0,0,0,0,0,0,0,
644.5,0,0,0,0,0,0,0,
645.5,0,0,0,0,0,0,0,
646.5,0,0,0,0,0,0,0,
647.5,0,0,0,0,0,0,0,
648.5,0,0,0,0,0,0,0,
649.5,0,0,0,0,0,0,0,
650.5,0,0,0,0,0,0,0,
651.5,0,0,0,0,0,0,0,
652.5,0,0,0,0,0,0,0,
653.5,0,0,0,0,0,0,0,
654.5,0,0,0,0,0,0,0,
655.5,0,0,0,0,0,0,0,
656.5,0,0,0,0,0,0,0,
657.5,0,0,0,0,0,0,0,
658.5,0,0,0,0,0,0,0,
659.5,0,0,0,0,0,0,0,
660.5,0,0,0,0,0,0,0,
661.5,0,0,0,0,0,0,0,
662.5,0,0,0,0,0,0,0,
663.5,0,0,0,0,0,0,0,
664.5,0,0,0,0,0,0,0,
665.5,0,0,0,0,0,0,0,
666.5,0,0,0,0,0,0,0,
667.5,0,0,0,0,0,0,0,
668.5,0,0,0,0,0,0,0,
669.5,0,0,0,0,0,0,0,
670.5,0,0,0,0,0,0,0,
671.5,0,0,0,0,0,0,0,
672.5,0,0,0,0,0,0,0,
673.5,0,0,0,0,0,0,0,
674.5,0,0,0,0,0,0,0,
675.5,0,0,0,0,0,0,0,
676.5,0,0,0,0,0,0,0,
677.5,0,0,0,0,0,0,0,
678.5,0,0,0,0,0,0,0,
679.5,0,0,0,0,0,0,0,
680.5,0,0,0,0,0,0,0,
681.5,0,0,0,0,0,0,0,
682.5,0,0,0,0,0,0,0,
683.5,0,0,0,0,0,0,0,
684.5,0,0,0,0,0,0,0,
685.5,0,0,0,0,0,0,0,
686.5,0,0,0,0,0,0,0,
687.5,0,0,0,0,0,0,0,
688.5,0,0,0,0,0,0,0,
689.5,0,0,0,0,0,0,0,
690.5,0,0,0,0,0,0,0,
691.5,0,0,0,0,0,0,0,
692.5,0,0,0,0,0,0,0,
693.5,0,0,0,0,0,0,0,
694.5,0,0,0,0,0,0,0,
695.5,0,0,0,0,0,0,0,
696.5,0,0,0,0,0,0,0,
697.5,0,0,0,0,0,0,0,
698.5,0,0,0,0,0,0,0,
699.5,0,0,0,0,0,0,0,
700.5,0,0,0,0,0,0,0,
701.5,0,0,0,0,0,0,0,
702.5,0,0,0,0,0,0,0,
703.5,0,0,0,0,0,0,0,
704.5,0,0,0,0,0,0,0,
705.5,0,0,0,0,0,0,0,
706.5,0,0,0,0,0,0,0,
707.5,0,0,0,0,0,0,0,
708.5,0,0,0,0,0,0,0,
709.5,0,0,0,0,0,0,0,
710.5,0,0,0,0,0,0,0,
711.5,0,0,0,0,0,0,0,
712.5,0,0,0,0,0,0,0,
713.5,0,0,0,0,0,0,0,
714.5,0,0,0,0,0,0,0,
715.5,0,0,0,0,0,0,0,
716.5,0,0,0,0,0,0,0,
717.5,0,0,0,0,0,0,0,
718.5,0,0,0,0,0,0,0,
719.5,0,0,0,0,0,0,0,
720.5,0,0,0,0,0,0,0,
721.5,0,0,0,0,0,0,0,
722.5,0,0,0,0,0,0,0,
723.5,0,0,0,0,0,0,0,
724.5,0,0,0,0,0,0,0,
725.5,0,0,0,0,0,0,0,
726.5,0,0,0,0,0,0,0,
727.5,0,0,0,0,0,0,0,
728.5,0,0,0,0,0,0,0,
729.5,0,0,0,0,0,0,0,
730.5,0,0,0,0,0,0,0,
731.5,0,0,0,0,0,0,0,
732.5,0,0,0,0,0,0,0,
733.5,0,0,0,0,0,0,0,
734.5,0,0,0,0,0,0,0,
735.5,0,0,0,0,0,0,0,
736.5,0,0,0,0,0,0,0,
737.5,0,0,0,0,0,0,0,
738.5,0,0,0,0,0,0,0,
739.5,0,0,0,0,0,0,0,
740.5,0,0,0,0,0,0,0,
741.5,0,0,0,0,0,0,0,
742.5,0,0,0,0,0,0,0,
743.5,0,0,0,0,0,0,0,
744.5,0,0,0,0,0,0,0,
745.5,0,0,0,0,0,0,0,
746.5,0,0,0,0,0,0,0,
747.5,0,0,0,0,0,0,0,
748.5,0,0,0,0,0,0,0,
749.5,0,0,0,0,0,0,0,
750.5,0,0,0,0,0,0,0,
751.5,0,0,0,0,0,0,0,
752.5,0,0,0,0,0,0,0,
753.5,0,0,0,0,0,0,0,
754.5,0,0,0,0,0,0,0,
755.5,0,0,0,0,0,0,0,
756.5,0,0,0,0,0,0,0,
757.5,0,0,0,0,0,0,0,
758.5,0,0,0,0,0,0,0,
759.5,0,0,0,0,0,0,0,
760.5,0,0,0,0,0,0,0,
761.5,0,0,0,0,0,0,0,
762.5,0,0,0,0,0,0,0,
763.5,0,0,0,0,0,0,0,
764.5,0,0,0,0,0,0,0,
765.5,0,0,0,0,0,0,0,
766.5,0,0,0,0,0,0,0,
767.5,0,0,0,0,0,0,0,
768.5,0,0,0,0,0,0,0,
769.5,0,0,0,0,0,0,0,
770.5,0,0,0,0,0,0,0,
771.5,0,0,0,0,0,0,0,
772.5,0,0,0,0,0,0,0,
773.5,0,0,0,0,0,0,0,
774.5,0,0,0,0,0,0,0,
775.5,0,0,0,0,0,0,0,
776.5,0,0,0,0,0,0,0,
777.5,0,0,0,0,0,0,0,
778.5,0,0,0,0,0,0,0,
779.5,0,0,0,0,0,0,0,
780.5,0,0,0,0,0,0,0,
781.5,0,0,0,0,0,0,0,
782.5,0,0,0,0,0,0,0,
783.5,0,0,0,0,0,0,0,
784.5,0,0,0,0,0,0,0,
785.5,0,0,0,0,0,0,0,
786.5,0,0,0,0,0,0,0,
787.5,0,0,0,0,0,0,0,
788.5,0,0,0,0,0,0,0,
789.5,0,0,0,0,0,0,0,
790.5,0,0,0,0,0,0,0,
791.5,0,0,0,0,0,0,0,
792.5,0,0,0,0,0,0,0,
793.5,0,0,0,0,0,0,0,
794.5,0,0,0,0,0,0,0,
795.5,0,0,0,0,0,0,0,
796.5,0,0,0,0,0,0,0,
797.5,0,0,0,0,0,0,0,
798.5,0,0,0,0,0,0,0,
799.5,0,0,0,0,0,0,0,
800.5,0,0,0,0,0,0,0,
801.5,0,0,0,0,0,0,0,
802.5,0,0,0,0,0,0,0,
803.5,0,0,0,0,0,0,0,
804.5,0,0,0,0,0,0,0,
805.5,0,0,0,0,0,0,0,
806.5,0,0,0,0,0,0,0,
807.5,0,0,0,0,0,0,0,
808.5,0,0,0,0,0,0,0,
809.5,0,0,0,0,0,0,0,
810.5,0,0,0,0,0,0,0,
811.5,0,0,0,0,0,0,0,
812.5,0,0,0,0,0,0,0,
813.5,0,0,0,0,0,0,0,
814.5,0,0,0,0,0,0,0,
815.5,0,0,0,0,0,0,0,
816.5,0,0,0,0,0,0,0,
817.5,0,0,0,0,0,0,0,
818.5,0,0,0,0,0,0,0,
819.5,0,0,0,0,0,0,0,
820.5,0,0,0,0,0,0,0,
821.5,0,0,0,0,0,0,0,
822.5,0,0,0,0,0,0,0,
823.5,0,0,0,0,0,0,0,
824.5,0,0,0,0,0,0,0,
825.5,0,0,0,0,0,0,0,
826.5,0,0,0,0,0,0,0,
827.5,0,0,0,0,0,0,0,
828.5,0,0,0,0,0,0,0,
829.5,0,0,0,0,0,0,0,
830.5,0,0,0,0,0,0,0,
831.5,0,0,0,0,0,0,0,
832.5,0,0,0,0,0,0,0,
833.5,0,0,0,0,0,0,0,
834.5,0,0,0,0,0,0,0,
835.5,0,0,0,0,0,0,0,
836.5,0,0,0,0,0,0,0,
837.5,0,0,0,0,0,0,0,
838.5,0,0,0,0,0,0,0,
839.5,0,0,0,0,0,0,0,
840.5,0,0,0,0,0,0,0,
841.5,0,0,0,0,0,0,0,
842.5,0,0,0,0,0,0,0,
843.5,0,0,0,0,0,0,0,
844.5,0,0,0,0,0,0,0,
845.5,0,0,0,0,0,0,0,
846.5,0,0,0,0,0,0,0,
847.5,0,0,0,0,0,0,0,
848.5,0,0,0,0,0,0,0,
849.5,0,0,0,0,0,0,0,
850.5,0,0,0,0,0,0,0,
851.5,0,0,0,0,0,0,0,
852.5,0,0,0,0,0,0,0,
853.5,0,0,0,0,0,0,0,
854.5,0,0,0,0,0,0,0,
855.5,0,0,0,0,0,0,0,
856.5,0,0,0,0,0,0,0,
857.5,0,0,0,0,0,0,0,
858.5,0,0,0,0,0,0,0,
859.5,0,0,0,0,0,0,0,
860.5,0,0,0,0,0,0,0,
861.5,0,0,0,0,0,0,0,
862.5,0,0,0,0,0,0,0,
863.5,0,0,0,0,0,0,0,
864.5,0,0,0,0,0,0,0,
865.5,0,0,0,0,0,0,0,
866.5,0,0,0,0,0,0,0,
867.5,0,0,0,0,0,0,0,
868.5,0,0,0,0,0,0,0,
869.5,0,0,0,0,0,0,0,
870.5,0,0,0,0,0,0,0,
871.5,0,0,0,0,0,0,0,
872.5,0,0,0,0,0,0,0,
873.5,0,0,0,0,0,0,0,
874.5,0,0,0,0,0,0,0,
875.5,0,0,0,0,0,0,0,
876.5,0,0,0,0,0,0,0,
877.5,0,0,0,0,0,0,0,
878.5,0,0,0,0,0,0,0,
879.5,0,0,0,0,0,0,0,
880.5,0,0,0,0,0,0,0,
881.5,0,0,0,0,0,0,0,
882.5,0,0,0,0,0,0,0,
883.5,0,0,0,0,0,0,0,
884.5,0,0,0,0,0,0,0,
885.5,0,0,0,0,0,0,0,
886.5,0,0,0,0,0,0,0,
887.5,0,0,0,0,0,0,0,
888.5,0,0,0,0,0,0,0,
889.5,0,0,0,0,0,0,0,
890.5,0,0,0,0,0,0,0,
891.5,0,0,0,0,0,0,0,
892.5,0,0,0,0,0,0,0,
893.5,0,0,0,0,0,0,0,
894.5,0,0,0,0,0,0,0,
895.5,0,0,0,0,0,0,0,
896.5,0,0,0,0,0,0,0,
897.5,0,0,0,0,0,0,0,
898.5,0,0,0,0,0,0,0,
899.5,0,0,0,0,0,0,0,
900.5,0,0,0,0,0,0,0,
901.5,0,0,0,0,0,0,0,
902.5,0,0,0,0,0,0,0,
903.5,0,0,0,0,0,0,0,
904.5,0,0,0,0,0,0,0,
905.5,0,0,0,0,0,0,0,
906.5,0,0,0,0,0,0,0,
907.5,0,0,0,0,0,0,0,
908.5,0,0,0,0,0,0,0,
909.5,0,0,0,0,0,0,0,
910.5,0,0,0,0,0,0,0,
911.5,0,0,0,0,0,0,0,
912.5,0,0,0,0,0,0,0,
913.5,0,0,0,0,0,0,0,
914.5,0,0,0,0,0,0,0,
915.5,0,0,0,0,0,0,0,
916.5,0,0,0,0,0,0,0,
917.5,0,0,0,0,0,0,0,
918.5,0,0,0,0,0,0,0,
919.5,0,0,0,0,0,0,0,
920.5,0,0,0,0,0,0,0,
921.5,0,0,0,0,0,0,0,
922.5,0,0,0,0,0,0,0,
923.5,0,0,0,0,0,0,0,
924.5,0,0,0,0,0,0,0,
925.5,0,0,0,0,0,0,0,
926.5,0,0,0,0,0,0,0,
927.5,0,0,0,0,0,0,0,
928.5,0,0,0,0,0,0,0,
929.5,0,0,0,0,0,0,0,
930.5,0,0,0,0,0,0,0,
931.5,0,0,0,0,0,0,0,
932.5,0,0,0,0,0,0,0,
933.5,0,0,0,0,0,0,0,
934.5,0,0,0,0,0,0,0,
935.5,0,0,0,0,0,0,0,
936.5,0,0,0,0,0,0,0,
937.5,0,0,0,0,0,0,0,
938.5,0,0,0,0,0,0,0,
939.5,0,0,0,0,0,0,0,
940.5,0,0,0,0,0,0,0,
941.5,0,0,0,0,0,0,0,
942.5,0,0,0,0,0,0,0,
943.5,0,0,0,0,0,0,0,
944.5,0,0,0,0,0,0,0,
945.5,0,0,0,0,0,0,0,
946.5,0,0,0,0,0,0,0,
947.5,0,0,0,0,0,0,0,
948.5,0,0,0,0,0,0,0,
949.5,0,0,0,0,0,0,0,
950.5,0,0,0,0,0,0,0,
951.5,0,0,0,0,0,0,0,
952.5,0,0,0,0,0,0,0,
953.5,0,0,0,0,0,0,0,
954.5,0,0,0,0,0,0,0,
955.5,0,0,0,0,0,0,0,
956.5,0,0,0,0,0,0,0,
957.5,0,0,0,0,0,0,0,
958.5,0,0,0,0,0,0,0,
959.5,0,0,0,0,0,0,0,
960.5,0,0,0,0,0,0,0,
961.5,0,0,0,0,0,0,0,
962.5,0,0,0,0,0,0,0,
963.5,0,0,0,0,0,0,0,
964.5,0,0,0,0,0,0,0,
965.5,0,0,0,0,0,0,0,
966.5,0,0,0,0,0,0,0,
967.5,0,0,0,0,0,0,0,
968.5,0,0,0,0,0,0,0,
969.5,0,0,0,0,0,0,0,
970.5,0,0,0,0,0,0,0,
971.5,0,0,0,0,0,0,0,
972.5,0,0,0,0,0,0,0,
973.5,0,0,0,0,0,0,0,
974.5,0,0,0,0,0,0,0,
975.5,0,0,0,0,0,0,0,
976.5,0,0,0,0,0,0,0,
977.5,0,0,0,0,0,0,0,
